Date,QUANDL.AUDUSD - Rate,QUANDL.AUDNZD - Rate,QUANDL.AUDJPY - Rate,QUANDL.AUDGBP - Rate,QUANDL.AUDEUR - Rate,QUANDL.AUDCHF - Rate,QUANDL.AUDCAD - Rate,QUANDL.CADUSD - Rate,QUANDL.CADNZD - Rate,QUANDL.CADJPY - Rate,QUANDL.CADGBP - Rate,QUANDL.CADEUR - Rate,QUANDL.CADCHF - Rate,QUANDL.CHFUSD - Rate,QUANDL.CHFNZD - Rate,QUANDL.CHFJPY - Rate,QUANDL.CHFGBP - Rate,QUANDL.CHFEUR - Rate,QUANDL.EURUSD - Rate,QUANDL.EURNZD - Rate,QUANDL.EURJPY - Rate,QUANDL.EURGBP - Rate,QUANDL.GBPUSD - Rate,QUANDL.GBPNZD - Rate,QUANDL.GBPJPY - Rate,QUANDL.JPYUSD - Rate,QUANDL.JPYNZD - Rate,QUANDL.NZDUSD - Rate,YAHOO.INDEX_GDAXI - Close,YAHOO.INDEX_FTSE - Close,YAHOO.INDEX_AORD - Close,NIKKEI.INDEX - Close Price,YAHOO.INDEX_GSPTSE - Close,OFDP.SILVER_5 - USD,WGC.GOLD_DAILY_USD - Value,WSJ.COPPER - Value,WSJ.CORN_2 - Value,WSJ.PL_MKT - Value,OFDP.FUTURE_B1 - Settle,FED.JRXWTFB_N_B - Value
2012-07-16,1.02045,1.28452,80.8813,0.656914,0.833942,1.00152,1.03733,0.983766,1.23854,78.1061,0.63336,0.804021,0.967036,1.01889,1.28074,80.7663,0.655831,0.832663,1.22369,1.54006,97.0037,0.787736,1.55367,1.95525,123.15,0.012563,0.0158603,0.794432,6565.72,5662.4,4143.2,,11521.2,27.05,1589.8,3.481,8.03,1420.0,103.55,
2012-07-15,,,,0.65697,,,,,1.23954,78.0432,0.634156,,0.967062,,1.2818,80.7038,,,,,,,,,,,0.0158603,,,,,,,,,,,,,
2012-07-14,,,,0.657492,,,,,1.23978,77.8819,0.634577,,0.965518,,1.28423,80.6676,,,,,,,,,,,0.0158603,,,,,,,,,,,,,
2012-07-13,1.0188,1.28475,80.9025,0.657771,0.833131,1.00041,1.04032,0.979545,1.23519,77.7875,0.632395,0.800803,0.961787,1.01838,1.28422,80.8844,0.6575,0.832663,1.22316,1.54215,97.1293,0.789507,1.54901,1.95336,123.03,0.012563,0.0158603,0.79304,6557.1,5666.1,4118.3,8724.12,11514.5,27.48,1595.5,3.5005,7.685,1424.0,102.4,
2012-07-12,1.02175,1.28367,81.1634,0.658148,0.832873,1.00029,1.0427,0.980079,1.23119,77.8413,0.631217,0.798786,0.959266,1.02162,1.28341,81.1422,0.658025,0.832663,1.22684,1.54136,97.4554,0.790319,1.55257,1.95055,123.322,0.012563,0.0157605,0.796023,6419.35,5608.3,4106.0,8720.01,11425.5,26.67,1556.3,3.4115,7.62,1410.0,101.07,
2012-07-11,1.01972,1.28139,81.0833,0.657464,0.829743,0.996531,1.04,0.980536,1.23216,77.9707,0.632208,0.797823,0.958221,1.02326,1.28439,81.3746,0.659777,0.832663,1.22892,1.54427,97.7242,0.792444,1.5509,1.94889,123.325,0.012563,0.0157605,0.795777,6453.85,5664.5,4135.0,8851.0,11544.6,27.11,1577.0,3.443,7.365,1420.0,100.23,
2012-07-10,1.0197,1.27999,81.1936,0.658081,0.829655,0.996501,1.03973,0.980706,1.23114,78.0918,0.632921,0.797982,0.958419,1.02322,1.28439,81.4862,0.662759,0.832563,1.22891,1.54263,97.8665,0.793165,1.54941,1.945,123.386,0.012563,0.0157605,0.796627,6438.33,5664.1,4137.9,8857.73,11512.2,27.57,1595.3,3.393,7.525,1449.0,97.97,
2012-07-09,1.02344,1.27948,81.598,0.659523,0.828479,0.995047,1.04104,0.983171,1.22946,78.284,0.63359,0.796014,0.958923,1.02861,1.28207,81.4875,0.662759,0.832563,1.23583,1.54422,98.4835,0.796362,1.55183,1.93996,123.715,0.012563,0.0156612,0.799761,6387.57,5627.3,4159.8,8896.88,11634.7,27.24,1585.0,3.426,7.7,1441.0,100.32,
2012-07-08,,,,0.659701,,,,,1.22917,78.284,0.633626,,0.958077,,1.28301,81.7046,,,,,,,,,,,0.0156612,,,,,,,,,,,,,
2012-07-07,,,,0.660293,,,,,1.22868,78.6352,0.634164,,0.954547,,1.28729,82.3731,,,,,,,,,,,0.0156706,,,,,,,,,,,,,
2012-07-06,1.02784,1.27888,82.0538,0.659062,0.821627,0.987212,1.04133,0.987072,1.22815,78.7993,0.632906,0.789169,0.947733,1.04137,1.29559,83.1384,0.667681,0.832461,1.25083,1.55668,99.8727,0.80208,1.55955,1.94047,124.511,0.0125371,0.0156706,0.803689,6410.11,5662.6,4199.0,9020.75,11660.0,27.32,1587.0,3.4045,7.34,1450.0,98.19,
2012-07-05,1.02773,1.27807,81.9829,0.656123,0.816986,0.981401,1.04177,0.986525,1.22696,78.7017,0.629933,0.78419,0.942077,1.04718,1.30248,83.5455,0.668585,0.832461,1.25791,1.56438,100.359,0.803144,1.56613,1.94785,124.953,0.0125371,0.0156706,0.804044,6535.56,5692.6,4209.9,9079.8,11817.0,28.33,1604.0,3.488,7.48,1468.0,100.7,
2012-07-04,1.02568,1.27686,81.7546,0.653977,0.813981,0.977788,1.04212,0.98428,1.2253,78.4612,0.627495,0.78101,0.938277,1.04904,1.30584,83.6157,0.668764,0.832461,1.26018,1.56863,100.451,0.803412,1.56861,1.95269,125.036,0.0125371,0.0156706,0.80328,6564.8,5684.5,4213.8,9104.17,11913.9,28.11,1613.5,,,1485.0,99.77,
2012-07-03,1.02418,1.27711,81.6364,0.652891,0.810636,0.973769,1.04191,0.982974,1.22559,78.3421,0.626524,0.777906,0.934617,1.05173,1.31143,83.8266,0.670442,0.832437,1.26359,1.57533,100.712,0.805403,1.56879,1.95607,125.035,0.012563,0.0156706,0.802023,6578.21,5687.7,4166.4,9066.59,11848.8,27.92,1617.5,3.5345,7.135,1475.0,100.68,
2012-07-02,1.01725,1.27637,81.0604,0.650364,0.808454,0.971054,1.03883,0.979553,1.22669,78.149,0.626094,0.778219,0.933038,1.04806,1.31566,83.7842,0.669785,0.832539,1.25902,1.57855,100.286,0.804413,1.56484,1.96235,124.625,0.0125371,0.0156706,0.797223,6496.08,5640.6,4172.5,9003.48,11596.6,27.36,1592.0,3.465,6.925,1441.0,97.34,
2012-07-01,,,,0.65148,,,,,1.22669,78.149,0.625789,,0.932718,,1.31523,83.7842,,,,,,,,,,,0.0156706,,,,,,,,,,,,,
2012-06-30,,,,0.649481,,,,,1.22715,77.4887,0.625111,,0.934199,,1.31346,82.9324,,,,,,,,,,,0.0158395,,,,,,,,,,,,,
2012-06-29,1.00681,1.27352,80.0432,0.646582,0.807454,0.969876,1.03386,0.97389,1.23174,77.4236,0.6254,0.781072,0.938065,1.03805,1.31314,82.5318,0.666699,0.832637,1.24693,1.5771,99.1215,0.800839,1.55709,1.96967,123.805,0.012563,0.0158205,0.790635,6416.28,5571.2,4135.5,9006.78,11596.6,27.08,1598.5,3.49,6.675,1407.0,97.8,
2012-06-28,1.00545,1.27248,80.0039,0.644285,0.805038,0.967028,1.03139,0.974826,1.23374,77.5609,0.624714,0.780552,0.937468,1.03985,1.31611,82.7411,0.666381,0.832637,1.24894,1.58073,99.3717,0.800424,1.56048,1.97496,124.162,0.012563,0.0158205,0.790161,6149.91,5493.1,4085.6,8874.11,11424.7,26.81,1558.5,3.326,6.67,1402.0,91.36,
2012-06-27,1.00283,1.27108,79.9345,0.643228,0.802091,0.963302,1.03032,0.97331,1.23369,77.5612,0.624302,0.778437,0.934881,1.04105,1.31944,82.969,0.667753,0.832737,1.25033,1.58474,99.6634,0.802012,1.55906,1.97616,124.256,0.012563,0.0158205,0.788936,6228.99,5523.9,4084.0,8730.49,11410.9,26.835,1573.5,3.3465,6.69,1408.0,93.5,
2012-06-26,1.00316,1.2725,80.41,0.644084,0.800476,0.961273,1.03011,0.973928,1.23532,78.0788,0.625305,0.777099,0.933247,1.04368,1.32374,83.6419,0.669992,0.832737,1.25321,1.58972,100.441,0.804739,1.55755,1.97572,124.84,0.0124629,0.0158205,0.788299,6136.69,5447.0,4056.3,8663.99,11334.4,27.44,1576.0,3.3155,6.665,1433.0,93.02,
2012-06-25,1.00926,1.27359,80.9443,0.646203,0.801174,0.962153,1.0332,0.976708,1.23447,78.4837,0.625388,0.775401,0.931943,1.04879,1.32407,84.1837,0.671637,0.832722,1.25972,1.58956,101.031,0.806605,1.56181,1.97081,125.268,0.0124362,0.0157388,0.792353,6132.39,5450.7,4072.0,8734.62,11330.4,26.72,1570.0,3.314,6.54,1434.0,91.01,
2012-06-24,,,,0.645161,,,,,1.23438,78.3751,0.625353,,0.931943,,1.32459,84.1114,,,,,,,,,,,0.0157388,,,,,,,,,,,,,
2012-06-23,,,,0.645222,,,,,1.23226,78.1543,0.624038,,0.930495,,1.32439,83.9999,,,,,,,,,,,0.0157605,,,,,,,,,,,,,
2012-06-22,1.01588,1.2764,80.8357,0.647359,0.802383,0.96369,1.03715,0.979517,1.23087,77.9472,0.624177,0.773639,0.929975,1.05402,1.32453,83.8663,0.671738,0.832637,1.26614,1.59098,100.723,0.806075,1.56911,1.97167,124.85,0.0125371,0.0157777,0.795854,6263.25,5513.7,4093.8,8798.35,11435.5,26.81,1565.5,3.305,6.15,1434.0,90.98,
2012-06-21,1.01736,1.27883,80.427,0.647458,0.803181,0.964622,1.03726,0.980919,1.23294,77.5527,0.624226,0.774359,0.929975,1.05475,1.32575,83.3951,0.671168,0.832663,1.26663,1.59215,100.142,0.806075,1.57128,1.97522,124.23,0.012637,0.0159397,0.79557,6343.13,5566.4,4133.7,8824.07,11408.3,27.88,1582.0,3.295,6.09,1457.0,89.23,
2012-06-20,1.01336,1.27694,80.0745,0.645929,0.801883,0.963037,1.03546,0.97871,1.23323,77.3385,0.623791,0.774487,0.930108,1.05217,1.32581,83.1464,0.670559,0.832663,1.26375,1.59249,99.8596,0.80544,1.56889,1.97718,123.986,0.0126621,0.0159397,0.793643,6392.13,5622.3,4176.8,8752.31,11759.3,28.31,1601.0,3.3865,6.46,1459.0,92.69,
2012-06-19,1.00968,1.2773,79.7113,0.643319,0.798368,0.958937,1.03244,0.978008,1.23754,77.226,0.62314,0.773302,0.928826,1.05299,1.33222,83.1551,0.670836,0.832563,1.26467,1.60031,99.859,0.805867,1.56953,1.98564,123.95,0.012637,0.0160382,0.790398,6363.36,5586.3,4167.4,8655.87,11788.4,28.81,1625.5,3.4325,6.52,1486.0,95.76,
2012-06-18,1.00354,1.27947,79.2454,0.641185,0.79556,0.955232,1.02744,0.977073,1.24207,77.0869,0.624528,0.77531,0.929907,1.05083,1.33572,82.8754,0.67167,0.832563,1.26178,1.6092,99.6529,0.806833,1.5642,1.99429,123.512,0.0126621,0.0161366,0.784454,6248.2,5491.1,4183.9,8721.02,11601.1,28.43,1615.5,3.396,6.39,1484.0,96.05,
2012-06-17,,,,0.642619,,,,,1.24307,77.0869,0.624422,,0.929783,,1.33687,82.9096,,,,,,,,,,,0.0161366,,,,,,,,,,,,,
2012-06-16,,,,0.643319,,,,,1.24719,77.1897,0.627313,,0.929515,,1.3419,83.0532,,,,,,,,,,,0.0161366,,,,,,,,,,,,,
2012-06-15,0.996079,1.28039,79.1157,0.641185,0.792955,0.952489,1.02278,0.973863,1.25186,77.3511,0.626958,0.77531,0.931193,1.04574,1.34435,83.0692,0.673212,0.832563,1.25616,1.6147,99.7715,0.808717,1.55338,1.99694,123.367,0.012637,0.0162369,0.777953,6229.41,5478.8,4107.0,8569.32,11524.9,28.66,1627.3,3.385,6.175,1493.0,97.61,
2012-06-14,0.994056,1.28102,79.0303,0.639562,0.794181,0.953926,1.02165,0.972969,1.25389,77.3569,0.626077,0.777404,0.933659,1.04211,1.34306,82.8601,0.670502,0.832563,1.25159,1.61297,99.5054,0.805373,1.55415,2.00306,123.562,0.012637,0.0162369,0.775886,6138.61,5467.1,4089.8,8568.89,11466.4,28.88,1613.5,3.354,6.14,1485.0,97.03,
2012-06-13,0.992206,1.28259,78.8796,0.639227,0.79231,0.95166,1.01951,0.973225,1.25805,77.3731,0.627006,0.777219,0.933458,1.04264,1.34762,82.8855,0.671766,0.832563,1.25232,1.61869,99.5635,0.806809,1.5523,2.00637,123.383,0.012637,0.0162625,0.773675,6152.49,5483.8,4111.5,8587.84,11497.9,28.87,1619.5,3.34,6.225,1460.0,97.13,
2012-06-12,0.99468,1.28585,79.0729,0.641158,0.791494,0.951232,1.01981,0.975417,1.26104,77.5546,0.628802,0.776216,0.9328,1.04559,1.35184,83.1365,0.674128,0.832539,1.25658,1.6247,99.9134,0.809825,1.55107,2.00547,123.323,0.012637,0.0162369,0.773424,6161.24,5473.7,4118.3,8536.72,11497.3,28.54,1603.5,3.334,6.14,1443.0,97.14,
2012-06-11,0.993743,1.28828,78.9489,0.641578,0.791445,0.951397,1.02015,0.971886,1.26323,77.4158,0.628918,0.775863,0.934145,1.04453,1.35229,82.8763,0.674348,0.832539,1.25542,1.62772,99.7856,0.810065,1.54887,2.00844,123.097,0.012637,0.0163375,0.771282,6141.05,5432.4,,8624.9,11401.8,28.63,1584.0,3.345,6.215,1452.0,98.0,
2012-06-10,,,,0.639926,,,,,1.26496,77.2591,0.628528,,0.93342,,1.35548,82.7702,,,,,,,,,,,0.0163375,,,,,,,,,,,,,
2012-06-09,,,,0.639233,,,,,1.26548,77.1595,0.627502,,0.93127,,1.35889,82.8789,,,,,,,,,,,0.0163635,,,,,,,,,,,,,
2012-06-08,0.990574,1.28998,78.5454,0.639738,0.789574,0.948324,1.01944,0.971886,1.26537,77.0482,0.627567,0.774541,0.93028,1.04464,1.36035,82.831,0.674543,0.832637,1.25493,1.63379,99.4982,0.810229,1.54856,2.01647,122.75,0.012637,0.0164126,0.768107,6130.82,5435.1,4111.2,8459.26,11500.6,28.17,1576.5,3.2835,6.275,1417.0,99.47,
2012-06-07,0.980915,1.28986,77.3061,0.636356,0.785472,0.943152,1.0156,0.966006,1.26988,76.1128,0.62657,0.773381,0.928797,1.04008,1.36755,81.9406,0.674618,0.832663,1.24913,1.64202,98.4091,0.810221,1.54168,2.02681,121.497,0.0127379,0.0167107,0.76067,6144.22,5447.8,4156.7,8639.72,11592.1,29.28,1606.0,3.3695,6.215,1466.0,99.93,
2012-06-06,0.972253,1.28676,76.1626,0.63256,0.780275,0.937207,1.01096,0.961713,1.27288,75.3453,0.62565,0.771778,0.927036,1.03749,1.37314,81.3007,0.67492,0.832637,1.24605,1.64925,97.6276,0.810575,1.53724,2.0346,120.439,0.0127379,0.0169363,0.755631,6093.99,5384.1,4104.7,8533.53,11633.4,29.36,1635.0,3.379,6.135,1458.0,100.64,
2012-06-05,0.969301,1.28441,75.7284,0.630667,0.779295,0.936012,1.00919,0.960378,1.27284,75.0348,0.624976,0.772494,0.927574,1.03549,1.37238,80.8976,0.671206,0.832626,1.2433,1.64783,97.1475,0.809261,1.5369,2.03694,120.074,0.012762,0.0169363,0.754561,5969.4,5260.2,4092.4,8382.0,11507.7,,1606.0,3.2885,5.93,,98.84,
2012-06-04,0.970998,1.28712,76.0104,0.630544,0.782174,0.939575,1.00679,0.964203,1.27328,74.9528,0.626291,0.777264,0.928192,1.03352,1.37184,80.754,0.671206,0.832539,1.24062,1.64506,97.1152,0.806061,1.54031,2.04201,120.537,0.012762,0.016962,0.754247,5978.23,5260.2,4033.4,8295.63,11335.8,,1606.0,3.304,5.92,1407.0,98.85,
2012-06-03,,,,0.630991,,,,,1.27645,75.1479,0.626128,,0.931422,,1.37082,80.7038,,,,,,,,,,,0.016962,,,,,,,,,,,,,
2012-06-02,,,,0.629681,,,,,1.28439,75.8098,0.627638,,0.938513,,1.36856,80.7992,,,,,,,,,,,0.016962,,,,,,,,,,,,,
2012-06-01,0.974046,1.28933,76.8492,0.628166,0.78531,0.943251,1.00213,0.972019,1.28657,76.7015,0.626887,0.783617,0.941273,1.03281,1.36703,81.4685,0.666039,0.832453,1.24036,1.64195,97.9035,0.799967,1.55078,2.05271,122.346,0.0126621,0.0167911,0.755576,6050.29,5260.2,4116.9,8440.25,11361.2,27.38,1606.0,3.31,5.795,1407.0,98.43,
2012-05-31,0.979932,1.29052,77.7679,0.627768,0.785683,0.943855,1.00511,0.975044,1.2841,77.3647,0.624625,0.781858,0.939223,1.03834,1.36739,82.3916,0.665117,0.832453,1.24713,1.64257,98.9831,0.799004,1.56124,2.05584,123.849,0.012637,0.0165631,0.759416,6264.38,5320.9,4133.7,8542.73,11513.2,28.1,1558.0,3.3625,5.82,1405.0,101.87,
2012-05-30,0.984679,1.29347,78.2661,0.628144,0.785161,0.943606,1.00855,0.976381,1.28261,77.6115,0.622815,0.778561,0.935562,1.04351,1.37078,82.9533,0.665669,0.83209,1.25405,1.64739,99.6886,0.80005,1.56761,2.0593,124.607,0.012637,0.0165371,0.761274,6280.8,5297.3,4148.7,8633.19,11433.2,27.68,1540.0,3.3865,5.85,1410.0,103.47,
2012-05-29,0.981641,1.29383,78.0888,0.62611,0.782163,0.939898,1.00775,0.974322,1.28417,77.4922,0.621227,0.776075,0.932857,1.04439,1.37637,83.0736,0.66602,0.832124,1.25556,1.65458,99.8405,0.800397,1.56822,2.06654,124.739,0.012637,0.0165371,0.758782,6396.84,5391.1,4168.2,8657.08,11609.3,28.25,1579.5,3.4635,5.88,1435.0,106.68,
2012-05-28,0.976014,1.29532,77.6905,0.622792,0.778239,0.935042,1.00323,0.97273,1.28834,77.4482,0.620712,0.775414,0.932039,1.04396,1.38238,83.0724,0.666046,0.832461,1.25457,1.66516,99.8349,0.800247,1.56728,2.08027,124.756,0.012637,0.0166369,0.753444,6323.19,5356.3,4120.2,8593.15,11566.2,28.52,1574.6,,,,107.11,
2012-05-27,,,,0.623274,,,,,1.28871,77.4482,0.620639,,0.932321,,1.38228,83.0708,,,,,,,,,,,0.0166369,,,,,,,,,,,,,
2012-05-26,,,,0.623086,,,,,1.29156,77.489,0.621471,,0.93238,,1.38548,83.1077,,,,,,,,,,,0.0166369,,,,,,,,,,,,,
2012-05-25,0.975623,1.2983,77.5759,0.621316,0.774513,0.93042,1.00001,0.975631,1.29852,77.571,0.621445,0.774641,0.930574,1.04849,1.39523,83.3528,0.667717,0.832473,1.2595,1.67607,100.125,0.802235,1.57003,2.08943,124.843,0.012637,0.0166222,0.751513,6339.94,5351.5,4081.2,8580.39,11576.5,28.24,1569.5,3.448,6.04,1423.0,106.83,
2012-05-24,0.980262,1.29846,78.06,0.622139,0.772877,0.928166,1.00127,0.979129,1.29693,77.9438,0.621459,0.771807,0.926841,1.05656,1.39897,84.1093,0.670342,0.832563,1.26887,1.68002,100.986,0.805359,1.57557,2.08656,125.423,0.012637,0.0166222,0.755006,6315.89,5350.1,4106.2,8563.38,11566.1,28.08,1568.5,3.429,6.055,1431.0,106.55,
2012-05-23,0.987512,1.29677,78.533,0.624877,0.7732,0.928759,1.00609,0.981591,1.28907,78.0567,0.621069,0.768655,0.923164,1.06337,1.39616,84.5512,0.67276,0.832563,1.27722,1.67729,101.554,0.808125,1.58051,2.07543,125.665,0.012637,0.0165371,0.761666,6285.75,5266.4,4118.8,8556.6,11564.8,27.76,1549.0,3.398,6.295,1430.0,105.56,
2012-05-22,0.984898,1.29914,77.9847,0.622687,0.770823,0.925856,1.00568,0.979471,1.2918,77.5477,0.619213,0.766664,0.920651,1.06387,1.40314,84.2391,0.672661,0.832539,1.27756,1.68496,101.153,0.807848,1.58173,2.08619,125.224,0.012637,0.0166369,0.758354,6435.6,5403.3,4173.5,8729.29,11451.8,28.07,1582.5,3.4875,6.26,,108.41,
2012-05-21,0.987474,1.29959,78.4199,0.623429,0.773969,0.929404,1.00629,0.981238,1.29328,77.3039,0.619518,0.769591,0.922485,1.06197,1.40208,84.0037,0.670607,0.832563,1.27522,1.67769,101.289,0.805215,1.58411,2.08491,125.817,0.0126241,0.0166611,0.759772,6331.04,5304.5,4124.4,8633.89,11280.6,28.39,1592.5,3.504,6.61,1458.0,108.81,
2012-05-20,,,,0.62281,,,,,1.29328,77.4755,0.619384,,0.922485,,1.40208,84.0037,,,,,,,,,,,0.0166611,,,,,,,,,,,,,
2012-05-19,,,,0.624495,,,,,1.29162,78.2003,0.621252,,0.928936,,1.39045,84.2118,,,,,,,,,,,0.0164893,,,,,,,,,,,,,
2012-05-18,0.992785,1.29633,79.5738,0.624241,0.780384,0.937366,1.00464,0.987944,1.29006,79.2056,0.621391,0.77679,0.932877,1.0591,1.38294,84.9079,0.666089,0.832563,1.27212,1.66107,101.975,0.799968,1.5901,2.07633,127.433,0.0124629,0.0162625,0.765855,6271.22,5267.6,4098.8,8611.31,11280.6,28.48,1589.5,3.4695,6.645,1456.0,107.14,
2012-05-17,0.994332,1.29201,79.7555,0.621781,0.779429,0.936202,1.00111,0.99336,1.29061,79.6692,0.621089,0.778621,0.935129,1.06218,1.38026,85.1982,0.664163,0.832563,1.27573,1.65754,102.331,0.797765,1.59912,2.07802,128.273,0.0124362,0.0161631,0.769434,6308.96,5338.4,4208.5,8876.59,11330.7,27.48,1554.0,3.4795,6.545,1449.0,107.49,
2012-05-16,0.998292,1.28544,79.8229,0.62129,0.777861,0.934388,1.00072,0.997629,1.2844,79.8249,0.620822,0.777386,0.933604,1.06852,1.37577,85.4443,0.66492,0.832563,1.28327,1.65245,102.63,0.798686,1.60676,2.06906,128.482,0.0124259,0.0160634,0.776737,6384.26,5405.3,4214.7,8801.17,11326.1,27.25,1548.5,3.485,6.48,1427.0,111.71,
2012-05-15,1.00095,1.28154,80.0277,0.622683,0.776522,0.933006,1.00241,0.998564,1.27862,79.8249,0.621185,0.774862,0.930696,1.07294,1.37382,85.7696,0.667429,0.832563,1.2887,1.65028,103.007,0.80168,1.60747,2.05822,128.501,0.0124259,0.0159618,0.781116,6401.06,5437.6,4316.3,8900.74,11343.1,28.28,1556.5,3.522,6.235,1449.0,112.24,
2012-05-14,1.00578,1.28158,80.351,0.624783,0.777577,0.934549,1.00637,0.999247,1.27621,79.9063,0.62069,0.772873,0.929462,1.07628,1.37304,85.9753,0.668636,0.832563,1.29297,1.64786,103.271,0.803205,1.60976,2.05166,128.589,0.0124259,0.0159618,0.784643,6451.97,5465.5,4351.9,8973.84,11488.5,28.33,1558.5,3.557,6.1,1448.0,111.57,
2012-05-13,,,,0.623641,,,,,1.27533,79.8385,0.621087,,0.928563,,1.37346,85.9753,,,,,,,,,,,0.0159618,,,,,,,,,,,,,
2012-05-12,,,,0.624492,,,,,1.27164,79.7074,0.619327,,0.926979,,1.37183,85.9965,,,,,,,,,,,0.0159618,,,,,,,,,,,,,
2012-05-11,1.00869,1.28325,80.4359,0.624974,0.778518,0.935137,1.01002,0.998617,1.27063,79.6411,0.61878,0.770825,0.925846,1.07866,1.37229,86.0227,0.668387,0.832539,1.29561,1.64854,103.328,0.802879,1.61386,2.05338,128.707,0.0124259,0.0159397,0.785982,6579.93,5575.5,4342.7,8953.31,11694.7,28.58,1583.0,3.6485,6.08,1466.0,112.26,
2012-05-10,1.01019,1.28282,80.6149,0.625776,0.777563,0.93422,1.00986,1.00038,1.27039,79.8211,0.61968,0.770115,0.925091,1.08146,1.37345,86.288,0.669862,0.832563,1.29909,1.64961,103.636,0.804606,1.61417,2.04967,128.778,0.0124259,0.0159237,0.787639,6518.0,5544.0,4353.8,9009.65,11736.2,29.25,1598.5,3.6915,6.16,1490.0,112.73,
2012-05-09,1.01594,1.2824,81.1434,0.628767,0.780131,0.937173,1.01196,1.00395,1.26728,80.1839,0.621328,0.770948,0.926047,1.08409,1.36854,86.5824,0.672252,0.832461,1.3023,1.644,104.008,0.807497,1.6158,2.0398,129.053,0.0124259,0.0157605,0.792194,6475.31,5530.1,4332.2,9045.06,11675.0,28.77,1582.5,3.6695,6.36,1499.0,113.2,
2012-05-08,1.01748,1.28031,81.2554,0.630004,0.780018,0.937386,1.01332,1.00765,1.26376,80.1839,0.621736,0.770106,0.924933,1.08568,1.36628,86.6947,0.672252,0.832461,1.30394,1.64115,104.126,0.807497,1.61516,2.03277,128.976,0.0124259,0.0157605,0.794561,6444.74,5554.6,4375.9,9181.65,11704.7,29.58,1602.5,3.6855,6.555,1514.0,112.73,
2012-05-07,1.02245,1.27967,81.7963,0.632656,0.779908,0.937315,1.01454,1.00765,1.26209,80.1864,0.62354,0.769061,0.92226,1.0908,1.36857,86.951,0.67501,0.832363,1.31038,1.64073,104.871,0.810799,1.61632,2.02405,129.297,0.0124259,0.0156612,0.79855,6569.48,5655.1,4361.6,9119.14,11860.7,,1643.8,3.7775,6.465,1530.0,113.16,
2012-05-06,,,,0.63165,,,,,1.26293,80.4432,0.622638,,0.92264,,1.36886,87.1886,,,,,,,,,,,0.0156612,,,,,,,,,,,,,
2012-05-05,,,,0.633856,,,,,1.2635,81.0498,0.625112,,0.924858,,1.36631,87.6457,,,,,,,,,,,0.0155647,,,,,,,,,,,,,
2012-05-04,1.0302,1.27624,82.6645,0.636324,0.782775,0.940574,1.01614,1.01381,1.25597,81.3608,0.626084,0.77029,0.925589,1.09529,1.35698,87.9088,0.676473,0.83226,1.31618,1.63061,105.618,0.812792,1.61934,2.00603,129.952,0.0124259,0.0154279,0.807107,6561.47,5655.1,4459.4,,11871.2,29.9,1643.8,3.724,6.465,1530.0,113.18,
2012-05-03,1.03395,1.27051,82.7951,0.637724,0.782723,0.940621,1.02025,1.01342,1.24548,81.1932,0.62509,0.767296,0.92192,1.09925,1.35086,88.0692,0.678043,0.832274,1.32089,1.62315,105.818,0.814717,1.62129,1.99253,129.889,0.0124259,0.0152637,0.813684,6694.44,5766.6,4494.5,,12014.9,30.36,1637.8,3.7335,6.365,1552.0,116.08,
2012-05-02,1.03888,1.27078,83.0737,0.639642,0.784478,0.942402,1.02375,1.01462,1.24139,81.1633,0.624901,0.766349,0.920535,1.10213,1.34864,88.162,0.678757,0.832327,1.32414,1.62012,105.919,0.81543,1.62369,1.9866,129.893,0.0124259,0.0152637,0.817413,6710.77,5758.1,4504.8,9380.25,12230.1,30.52,1648.0,3.7855,6.295,1562.0,118.2,
2012-05-01,1.04504,1.27253,83.7555,0.642564,0.78904,0.947939,1.02644,1.01809,1.23973,81.6196,0.626059,0.768807,0.923509,1.10229,1.34235,88.3647,0.677845,0.832327,1.32416,1.61258,106.141,0.814284,1.62627,1.98039,130.352,0.0124259,0.0151633,0.821182,,5812.2,4497.3,9350.95,12332.8,30.78,1664.0,3.84,6.475,1566.0,119.66,
2012-04-30,1.04339,1.27283,84.0559,0.642837,0.787785,0.946718,1.02425,1.01891,1.24014,81.8962,0.627716,0.769418,0.924242,1.10228,1.34168,88.5635,0.679158,0.832327,1.32436,1.61542,106.72,0.81589,1.62313,1.98008,130.78,0.0124259,0.0151387,0.819844,6761.19,5737.8,4467.2,,12292.7,31.2,1651.3,3.8335,6.525,1570.0,119.47,
2012-04-29,,,,0.643215,,,,,1.24211,81.9589,0.627716,,0.924242,,1.34418,88.6676,,,,,,,,,,,0.0151387,,,,,,,,,,,,,
2012-04-28,,,,0.641702,,,,,1.24616,82.2107,0.627716,,0.924039,,1.34861,88.9744,,,,,,,,,,,0.0151633,,,,,,,,,,,,,
2012-04-27,1.03574,1.27145,84.062,0.640753,0.783464,0.941569,1.01931,1.01607,1.24748,82.4753,0.62863,0.768715,0.923709,1.1,1.35052,89.2885,0.68058,0.832163,1.32196,1.62283,107.299,0.817859,1.61638,1.98443,131.207,0.0123351,0.0151387,0.814651,6801.32,5777.1,4433.4,9520.89,12237.8,31.14,1663.5,3.82,6.43,1573.0,119.83,
