date,currency,event,importance,actual,forecast,previous,timestamp
2014-07-16,AUD,RBA_FOREIGN_EXCHANG_TRANSACT,Low,1271,,489,1405560600000
2014-07-17,EUR,EU_NEW_CAR_REGISTR,Low,4.5,,4.5,1405576800000
2014-07-17,EUR,ZONE_CPI,Medium,0.5,0.5,0.5,1405587600000
2014-07-17,EUR,ZONE_CPI_CORE,High,0.8,0.8,0.8,1405587600000
2014-07-17,EUR,ZONE_CONSTRUCT_OUTPUT,Low,-1.5,,0.4,1405587600000
2014-07-17,EUR,ZONE_CONSTRUCT_OUTPUT_WDA,Low,3.5,,7.4,1405587600000
2014-07-17,EUR,ZONE_CPI,Medium,0.1,0.1,-0.1,1405587600000
2014-07-17,USD,HOUS_START,Medium,-9.3,1.9,-7.3,1405600200000
2014-07-17,USD,BUILD_PERMIT,Low,963,1037,1005,1405600200000
2014-07-17,USD,BUILD_PERMIT,Medium,-4.2,3,-5.1,1405600200000
2014-07-17,CAD,INTERN_SECUR_TRANSACT,Low,21.43,5,10.2,1405600200000
2014-07-17,USD,HOUS_START,Low,893,1020,985,1405600200000
2014-07-17,USD,JOBLESS_CLAIM,Medium,302,310,305,1405600200000
2014-07-17,USD,CONTINU_CLAIM,Medium,2507,2580,2586,1405600200000
2014-07-17,USD,PHILADELPHIA_FED,Medium,23.9,16,17.8,1405605600000
2014-07-17,USD,EIA_NATUR_GAS_STORAG_CHANG,Low,107,100,93,1405607400000
2014-07-17,USD,EIA_NATUR_WORK_GAS_IMPLIED_FLOW,Low,107,,93,1405607400000
2014-07-17,CNY,MNI_YBUSI,Low,58.2,,55,1405647900000
2014-07-18,JPY,TOKYO_DEPART_STORE_SALE,Low,-4.1,,-4.3,1405661400000
2014-07-18,JPY,NATWID_DEPART_STORE_SALE,Low,-4.6,,-4.2,1405661400000
2014-07-18,EUR,ZONE_CURRENT_ACCOUNT,Low,8.9,,18.8,1405670400000
2014-07-18,EUR,ZONE_CURRENT_ACCOUNT,Low,19.5,,21.6,1405670400000
2014-07-18,CAD,WHOLESAL_SALE,Low,2.2,0.6,1.4,1405686600000
2014-07-18,CAD,CPI,Medium,0.1,0,0.5,1405686600000
2014-07-18,CAD,BANK_CANADA_CPI_CORE,High,1.8,1.7,1.7,1405686600000
2014-07-18,CAD,CPI,High,2.4,2.3,2.3,1405686600000
2014-07-18,CAD,BANK_CANADA_CPI_CORE,Medium,-0.1,-0.2,0.5,1405686600000
2014-07-18,CAD,CPI,Low,0.3,0.3,0.2,1405686600000
2014-07-18,CAD,CPI_CORE,Low,0.2,,0.2,1405686600000
2014-07-18,CAD,CPI,Low,125.9,,125.8,1405686600000
2014-07-18,USD,UOF_MICHIGAN_CONFID,High,81.3,83,82.5,1405691700000
2014-07-18,USD,LEAD,Medium,0.3,0.5,0.5,1405692000000
2014-07-20,NZD,NET_MIGRAT,Low,4270,,4020,1405896300000
2014-07-20,GBP,RIGHTMOV_HOUS_PRICE,Low,-0.8,,0.1,1405897260000
2014-07-20,GBP,RIGHTMOV_HOUS_PRICE,Low,6.5,,7.7,1405897260000
2014-07-21,NZD,CRITE_CARD_SPEND,Low,0.7,,3.2,1405911600000
2014-07-21,NZD,CRITE_CARD_SPEND,Low,7,,7.6,1405911600000
2014-07-21,EUR,GERMAN_PRODUC_PRICE,Low,-0.7,-0.7,-0.8,1405922400000
2014-07-21,CHF,MONEI_SUPPLI,Low,4,,8.1,1405926000000
2014-07-21,USD,CHICAGO_FED_NAT_ACTIV_INDEX,Low,0.12,0.18,0.16,1405945800000
2014-07-21,AUD,ANZ_ROI_MORGAN_WEEKLI_CONSUM_CONFID_INDEX,Medium,113.5,,108.7,1405985400000
2014-07-21,CNY,CONFER_BOARD_CHINA_ELEADING_ECONOM_INDEX,Low,294,,290.3,1405994400000
2014-07-22,JPY,ALL_INDUSTRI_ACTIV_INDEX,Medium,0.6,0.6,-4.6,1406003400000
2014-07-22,JPY,SUPERKET_SALE,Low,-2.8,,-2.2,1406005200000
2014-07-22,JPY,LEAD_INDEX,Medium,104.8,,105.7,1406005200000
2014-07-22,JPY,COINCID_INDEX,Medium,111.3,,111.1,1406005200000
2014-07-22,CHF,TRADE_BALANC_SWISS_FRANC,Medium,1.38,2.78,2.85,1406008800000
2014-07-22,CHF,EXPORT,Low,5.6,,-6.4,1406008800000
2014-07-22,CHF,IMPORT,Low,10.8,,-1.6,1406008800000
2014-07-22,JPY,CONVENI_STORE_SALE,Low,-1.9,,-0.8,1406012400000
2014-07-22,GBP,PUBLIC_FINANC_PSNCR_POUND,Medium,11.8,,8.4,1406017800000
2014-07-22,GBP,CENTRAL_GOVERN_NCR,Low,18.1,,12.3,1406017800000
2014-07-22,GBP,PUBLIC_SECTOR_NET_BORROW_POUND,Medium,9.5,9.4,11.9,1406017800000
2014-07-22,GBP,PSNB_EX_INTERVENT,Low,11.4,10.5,13.7,1406017800000
2014-07-22,GBP,CBI_TREND_TOTAL_ORDER,Low,2,8,11,1406023200000
2014-07-22,GBP,CBI_BUSI_OPTIM,Low,19,30,33,1406023200000
2014-07-22,GBP,CBI_TREND_SELL_PRICE,Low,-4,4,3,1406023200000
2014-07-22,USD,CPI,Medium,0.3,0.3,0.4,1406032200000
2014-07-22,USD,CPI_EX_FOOD_ENERGI,Medium,0.1,0.2,0.3,1406032200000
2014-07-22,USD,CPI,High,2.1,2.1,2.1,1406032200000
2014-07-22,USD,CPI_EX_FOOD_ENERGI,High,1.9,2,2,1406032200000
2014-07-22,USD,CPI_CORE_INDEX,Low,238.083,238.227,237.776,1406032200000
2014-07-22,USD,CPI,Low,238.343,238.535,237.9,1406032200000
2014-07-22,USD,HOUS_PRICE_INDEX,Medium,0.4,0.2,0.1,1406034000000
2014-07-22,USD,RICHMOND_FED_MANUFACTUR_INDEX,Low,7,5,3,1406037600000
2014-07-22,USD,EXISTING_HOME_SALE,Low,5.04,4.99,4.89,1406037600000
2014-07-22,USD,EXISTING_HOME_SALE,Medium,2.6,2,4.9,1406037600000
2014-07-22,AUD,SKILL_VACANC,Low,1.6,,1.8,1406077200000
2014-07-22,AUD,CPI_RBA_WEIGHT_MIAN,Low,2.7,2.7,2.7,1406079000000
2014-07-22,AUD,CPI,High,3,3,2.9,1406079000000
2014-07-22,AUD,CPI,Medium,0.5,0.5,0.6,1406079000000
2014-07-22,AUD,CPI_RBA_TRIM_MEAN,Low,0.8,0.6,0.6,1406079000000
2014-07-22,AUD,CPI_RBA_TRIM_MEAN,Low,2.9,2.7,2.6,1406079000000
2014-07-22,AUD,CPI_RBA_WEIGHT_MIAN,Low,0.6,0.7,0.6,1406079000000
2014-07-23,GBP,BBA_LOAN_HOUS_PURCHAS,Low,43265,41375,41881,1406104200000
2014-07-23,GBP,CBI_REPORT_SALE,Low,21,15,4,1406109600000
2014-07-23,USD,MBA_MORTGAG_APPLIC,Low,2.4,,-3.6,1406113200000
2014-07-23,CAD,RETAIL_SALE,Medium,0.7,0.6,1.3,1406118600000
2014-07-23,CAD,RETAIL_SALE_LESS_AUTO,Low,0.1,0.3,0.8,1406118600000
2014-07-23,EUR,ZONE_CONSUM_CONFID,Medium,-8.4,-7.5,-7.5,1406124000000
2014-07-23,USD,DOE_CUSH_OK_CRUDE_INVENTORI,Low,-1450,,-650,1406125800000
2014-07-23,USD,DOE_GASOLIN_INVENTORI,Low,3379,1000,171,1406125800000
2014-07-23,USD,DOE_CRUDE_OIL_INVENTORI,Low,-3969,-2900,-7525,1406125800000
2014-07-23,USD,DOE_DISTIL_INVENTORI,Low,1636,2000,2528,1406125800000
2014-07-23,NZD,RESERV_BANK_NEW_ZEALAND_RATE_DECISION,High,3.5,3.5,3.25,1406149200000
2014-07-23,NZD,TRADE_BALANC,Medium,247,100,270,1406155500000
2014-07-23,NZD,EXPORT,Low,4.2,4.25,4.58,1406155500000
2014-07-23,NZD,IMPORT,Low,3.95,4.1,4.31,1406155500000
2014-07-23,NZD,BALANC,Medium,1201,1100,1325,1406155500000
2014-07-23,JPY,MERCHANDIS_TRADE_EXPORT,Low,-2,1,-2.7,1406159400000
2014-07-23,JPY,MERCHANDIS_TRADE_IMPORT,Low,8.4,8.3,-3.5,1406159400000
2014-07-23,JPY,ADJUSTED_MERCHANDIS_TRADE_BALANC,Medium,-1080.8,-1119.9,-862.2,1406159400000
2014-07-23,JPY,MERCHANDIS_TRADE_BALANC_TOTAL,Medium,-822.2,-642.9,-910.8,1406159400000
2014-07-23,JPY,KIT_JMMA_JAPAN_MANUFACTUR_PMI,Medium,50.8,,51.5,1406165700000
2014-07-23,CNY,HSBC_CHINA_MANUFACTUR_PMI,Medium,52,51,50.7,1406166300000
2014-07-24,EUR,KIT_FRANC_MANUFACTUR_PMI,Low,47.6,48,48.2,1406185200000
2014-07-24,EUR,KIT_FRANC_SERVIC_PMI,Low,50.4,48.2,48.2,1406185200000
2014-07-24,EUR,KIT_FRANC_COMPOSIT_PMI,Low,49.4,48.3,48.1,1406185200000
2014-07-24,EUR,KIT_BME_GERMANI_MANUFACTUR_PMI,Medium,52.9,51.9,52,1406187000000
2014-07-24,EUR,INDIC_PMI_DES_SERVIC_ALLEMAND,Medium,56.6,54.5,54.6,1406187000000
2014-07-24,EUR,KIT_BME_GERMANI_COMPOSIT_PMI,Medium,55.9,53.8,54,1406187000000
2014-07-24,EUR,KIT_EUROZON_SERVIC_PMI,Medium,52.4,52.7,52.8,1406188800000
2014-07-24,EUR,KIT_EUROZON_MANUFACTUR_PMI,Medium,51.9,51.7,51.8,1406188800000
2014-07-24,EUR,KIT_EUROZON_COMPOSIT_PMI,Medium,54,52.8,52.8,1406188800000
2014-07-24,GBP,RETAIL_SALE_INCL_AUTO,Low,0.1,0.3,-0.5,1406190600000
2014-07-24,GBP,RETAIL_SALE,Low,-0.1,0.3,-0.5,1406190600000
2014-07-24,GBP,RETAIL_SALE,Medium,4,4.6,4.5,1406190600000
2014-07-24,GBP,RETAIL_SALE_INCL_AUTO,Medium,3.6,3.9,3.7,1406190600000
2014-07-24,USD,JOBLESS_CLAIM,Medium,284,310,303,1406205000000
2014-07-24,USD,CONTINU_CLAIM,Medium,2500,2510,2508,1406205000000
2014-07-24,USD,KIT_MANUFACTUR_PMI,Medium,56.3,57.5,57.3,1406209500000
2014-07-24,USD,NEW_HOME_SALE,Low,406,475,442,1406210400000
2014-07-24,USD,NEW_HOME_SALE,Medium,-8.1,-5.8,8.3,1406210400000
2014-07-24,USD,EIA_NATUR_GAS_STORAG_CHANG,Low,90,96,107,1406212200000
2014-07-24,USD,EIA_NATUR_WORK_GAS_IMPLIED_FLOW,Low,90,,107,1406212200000
2014-07-24,USD,KANSA_CITI_FED_MANF_ACTIV,Low,9,6,6,1406214000000
2014-07-24,GBP,HOMETRACK_HOUS_SURVEI,Low,0.1,,0.3,1406242860000
2014-07-24,GBP,HOMETRACK_HOUS_SURVEI,Low,5.8,,6,1406242860000
2014-07-24,JPY,NATION_CPI,High,3.6,3.5,3.7,1406244600000
2014-07-24,JPY,NATION_CPI_EX_FRESH_FOOD,Medium,3.3,3.3,3.4,1406244600000
2014-07-24,JPY,TOKYO_CPI,Low,2.8,2.8,3,1406244600000
2014-07-24,JPY,TOKYO_CPI_EX_FRESH_FOOD,Low,2.8,2.7,2.8,1406244600000
2014-07-24,JPY,FOREIGN_BUI_JAPAN_STOCK,Low,139.2,,-160.6,1406245800000
2014-07-24,JPY,FOREIGN_BUI_JAPAN_BOND,Low,450.3,,-1,1406245800000
2014-07-24,JPY,PPI_SERVIC,Low,3.6,3.6,3.6,1406245800000
2014-07-24,JPY,JAPAN_BUI_FOREIGN_BOND,Medium,116.1,,681.6,1406245800000
2014-07-24,JPY,JAPAN_BUI_FOREIGN_STOCK,Medium,163,,71.9,1406245800000
2014-07-24,NZD,ANZ_ACTIV_OUTLOOK,Low,45.1,,45.8,1406250000000
2014-07-24,NZD,NBNZ_BUSI_CONFID,Medium,39.7,,42.8,1406250000000
2014-07-25,EUR,GERMAN_GFK_CONSUM_CONFID_SURVEI,Medium,9,8.9,8.9,1406268000000
2014-07-25,EUR,GERMAN_IFO_CURRENT_ASSESS,Medium,112.9,114.5,114.8,1406275200000
2014-07-25,EUR,GERMAN_IFO_EXPECT,Medium,103.4,104.4,104.8,1406275200000
2014-07-25,EUR,GERMAN_IFO_BUSI_CLIMAT,Medium,108,109.4,109.7,1406275200000
2014-07-25,EUR,ZONE,Low,1.5,1.2,1,1406275200000
2014-07-25,EUR,ZONE,Low,1.1,1,0.9,1406275200000
2014-07-25,GBP,INDEX_SERVIC,Low,1,1,0.9,1406277000000
2014-07-25,GBP,GDP,High,3.1,3.1,3,1406277000000
2014-07-25,GBP,INDEX_SERVIC,Low,0.3,0.2,0.3,1406277000000
2014-07-25,GBP,GDP,High,0.8,0.8,0.8,1406277000000
2014-07-25,USD,DURABL_GOOD_ORDER,High,0.7,0.5,-1,1406291400000
2014-07-25,USD,DURABL_EX_TRANSPORT,Medium,0.8,0.5,-0.1,1406291400000
2014-07-25,USD,CAP_GOOD_SHIP_NONDEF_EX_AIR,Low,-1,1.3,-0.1,1406291400000
2014-07-25,USD,CAP_GOOD_ORDER_NONDEF_EX_AIR,Low,1.4,0.5,-1.3,1406291400000
2014-07-26,CNY,INDUSTRI_PROFIT,Low,11.4,,9.8,1406424600000
2014-07-26,CNY,INDUSTRI_PROFIT,Low,17.9,,8.9,1406424600000
2014-07-28,CNY,LEAD_INDEX,Low,100.06,,99.93,1406540700000
2014-07-28,USD,KIT_COMPOSIT_PMI,Medium,60.9,,61,1406555100000
2014-07-28,USD,KIT_SERVIC_PMI,Medium,61,59.8,61,1406555100000
2014-07-28,USD,PEND_HOME_SALE,Low,-1.1,0.5,6,1406556000000
2014-07-28,USD,PEND_HOME_SALE,Medium,-4.5,-5.2,-6.9,1406556000000
2014-07-28,USD,DALLA_FED_MANUFACTUR_ACTIV,Low,12.7,12.8,11.4,1406557800000
2014-07-28,JPY,JOBLESS_RATE,Medium,3.7,3.5,3.5,1406590200000
2014-07-28,JPY,JOB_TO_APPLIC_RATIO,Low,1.1,1.09,1.09,1406590200000
2014-07-28,JPY,HOUSEHOLD_SPEND,Medium,-3,-4,-8,1406590200000
2014-07-28,JPY,RETAIL_TRADE,Medium,-0.6,-0.5,-0.4,1406591400000
2014-07-28,JPY,RETAIL_TRADE,Low,0.4,0.8,4.6,1406591400000
2014-07-28,JPY,LARG_RETAIL_SALE,Medium,-1.8,-1.7,-1.2,1406591400000
2014-07-28,AUD,HIA_NEW_HOME_SALE,Low,1.2,,-4.3,1406595600000
2014-07-29,JPY,SMALL_BUSI_CONFID,Medium,48.7,,47.3,1406610000000
2014-07-29,EUR,GERMAN_IMPORT_PRICE_INDEX,Low,0.2,0.3,0,1406613600000
2014-07-29,EUR,GERMAN_IMPORT_PRICE_INDEX,Low,-1.2,-1.2,-2.1,1406613600000
2014-07-29,GBP,NET_LEND_SEC_DWELL,Medium,2.1,1.9,2.3,1406622600000
2014-07-29,GBP,MORTGAG_APPROV,Medium,67.2,63,62,1406622600000
2014-07-29,GBP,MONEI_SUPPLI,Low,0.1,,-0.1,1406622600000
2014-07-29,GBP,MONEI_SUPPLI,Low,-0.6,-0.6,-0.8,1406622600000
2014-07-29,GBP,UK_NET_CONSUM_CRITE,Medium,0.4,0.8,0.7,1406622600000
2014-07-29,GBP,EX_IOFC_M_ANNUALISED,Low,4.6,3.8,2.7,1406622600000
2014-07-29,USD,SANDP_CASE_SHILLER_HOME_PRICE_INDEX,Low,170.64,171.25,168.71,1406638800000
2014-07-29,USD,SANDP_CS_CITI,Low,-0.31,0.3,0.06,1406638800000
2014-07-29,USD,SANDP_CASE_SHILLER_COMPOSIT,Low,9.34,9.9,10.82,1406638800000
2014-07-29,USD,CONSUM_CONFID,Medium,90.9,85.4,86.4,1406642400000
2014-07-29,NZD,BUILD_PERMIT,Low,3.5,,-4.4,1406673900000
2014-07-29,JPY,INDUSTRI_PRODUCT,Low,-3.3,-1.2,0.7,1406677800000
2014-07-29,JPY,INDUSTRI_PRODUCT,Medium,3.2,5.2,1,1406677800000
2014-07-29,CNY,WESTPAC_MNI_CONSUM_SENTIM,Low,114.8,,112.6,1406684700000
2014-07-30,CHF,UBS_CONSUMPT,Medium,2.06,,1.8,1406700000000
2014-07-30,CHF,KOF_LEAD,Medium,98.1,101,100.5,1406703600000
2014-07-30,GBP,LLOYD_BUSI_BAROMET,Low,52,,51,1406709000000
